project_id,repo_full_name,url,default_branch,latest_sha,stars,license,created_at,updated_at,pushed_at,size_kb,archived,fork,disabled,laravel_classification,artisan,app_dir,bootstrap_dir,config_dir,routes_dir,tests_dir_initial,recent_activity,parsed_pushed_at,tests_directory_present,phpunit_config_present,phpunit_config_file,composer_json_present,composer_lock_present,composer_test_script_present,composer_test_scripts,php_version_constraint,laravel_version_constraint,dockerfile_present,compose_present,compose_files,docker_present,eligible,exclusion_reason,screening_timestamp,php_min_version,php_max_version,php_constraint_count,php_multi_version,php_environment_group,laravel_min_version,laravel_max_version,laravel_constraint_count,laravel_multi_version,laravel_environment_group,environment_group,environment_complexity,testing_mechanism,activity_year
P3381,1nFrastr/likeadmin_laravel,https://github.com/1nFrastr/likeadmin_laravel,main,,,,2024-11-02T08:30:24Z,2026-07-30T14:59:30Z,2025-09-14T18:25:51Z,5234.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-14T18:25:51+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.9,False,False,,False,True,Eligible,2026-09-11T14:53:18.612370+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.9.0,11.9.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P3390,Ahmadjamil888/PREMIUM-LARAVEL-template,https://github.com/Ahmadjamil888/PREMIUM-LARAVEL-template,main,,,,2025-07-09T14:14:30Z,2026-08-06T21:58:33Z,2025-07-09T14:21:27Z,251.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-07-09T14:21:27+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:53:23.253314+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P3419,obstschale/wichteln,https://github.com/obstschale/wichteln,main,,,GPL-3.0,2016-12-03T10:36:14Z,2026-02-08T11:44:31Z,2026-04-18T11:38:25Z,4247.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-04-18T11:38:25+00:00,True,True,phpunit.xml,True,True,True,test: phpunit --colors=always --testdox,^8.3,^12.0,False,False,,False,True,Eligible,2026-09-11T14:53:39.399368+00:00,8.3.0,8.3.0,1,False,PHP-8.3,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.3__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P3427,IslamTaleb11/klinik-laravel-api,https://github.com/IslamTaleb11/klinik-laravel-api,main,,,MIT,2024-11-29T10:21:59Z,2026-09-08T10:02:21Z,2025-09-29T22:17:37Z,231.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-29T22:17:37+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.9,False,False,,False,True,Eligible,2026-09-11T14:53:42.749978+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.9.0,11.9.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P3444,laravelio/laravel.io,https://github.com/laravelio/laravel.io,main,,,MIT,2013-09-17T12:57:48Z,2026-09-06T12:22:16Z,2026-09-06T12:22:11Z,30970.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-06T12:22:11+00:00,True,True,phpunit.xml,True,True,False,,8.4.*,^11.5,False,False,,False,True,Eligible,2026-09-11T14:53:51.525558+00:00,8.4.0,8.4.0,1,False,PHP-8.4,11.5.0,11.5.0,1,False,Laravel-11,PHP-8.4__Laravel-11,Single constraint,PHPUnit,2026
P3445,pboivin/filament-peek-demo,https://github.com/pboivin/filament-peek-demo,4.x,,,,2023-05-28T20:01:49Z,2026-06-26T12:32:16Z,2026-03-26T15:28:26Z,8223.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-03-26T15:28:26+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:53:56.011383+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P3459,KriawqZero/SISCO-IFMS,https://github.com/KriawqZero/SISCO-IFMS,main,,,,2024-11-30T01:39:30Z,2026-08-03T06:45:23Z,2026-08-03T06:44:29Z,100066.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-03T06:44:29+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:54:03.390144+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P3470,buger/homelearnai,https://github.com/buger/homelearnai,main,,,NOASSERTION,2025-09-13T16:57:54Z,2026-08-26T07:30:49Z,2025-10-02T07:08:58Z,10776.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-10-02T07:08:58+00:00,True,True,phpunit.xml,True,True,True,"test: ['@putenv APP_ENV=testing', '@putenv DB_DATABASE=learning_app_test', '@php artisan config:clear --ansi', './scripts/safe-test.sh'] | test:ci: ['@putenv APP_ENV=testing', '@putenv DB_DATABASE=learning_app_test', '@putenv DB_CONNECTION=pgsql', '@putenv DB_HOST=localhost', '@putenv DB_PORT=5432', '@putenv DB_USERNAME=laravel', '@putenv DB_PASSWORD=12345', '@putenv CACHE_STORE=array', '@putenv SESSION_DRIVER=array', '@php artisan config:clear --ansi', '@php artisan test --no-coverage'] | test:safe: ['./scripts/safe-test.sh']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:54:11.957554+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P3475,mubbi/laravel-blog-api,https://github.com/mubbi/laravel-blog-api,main,,,MIT,2025-07-04T10:59:36Z,2026-01-20T08:44:55Z,2026-01-20T08:45:08Z,2467.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-20T08:45:08+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.4,^12.44.0,False,False,,False,True,Eligible,2026-09-11T14:54:20.362100+00:00,8.4.0,8.4.0,1,False,PHP-8.4,12.44.0,12.44.0,1,False,Laravel-12,PHP-8.4__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P3476,spatie/dashboard.spatie.be,https://github.com/spatie/dashboard.spatie.be,main,,,MIT,2016-05-06T20:42:17Z,2026-09-01T14:17:19Z,2026-08-13T09:06:35Z,9283.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-13T09:06:35+00:00,True,True,phpunit.xml,True,True,False,,^8.3,^12.0,False,False,,False,True,Eligible,2026-09-11T14:54:25.894034+00:00,8.3.0,8.3.0,1,False,PHP-8.3,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.3__Laravel-12,Single constraint,PHPUnit,2026
P3480,dajocordo/ueesfix,https://github.com/dajocordo/ueesfix,main,,,,2021-05-29T16:23:45Z,2026-06-15T21:59:47Z,2026-06-15T21:59:43Z,786.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-15T21:59:43+00:00,True,True,phpunit.xml,True,True,False,,^8.0.2,^9.19,False,False,,False,True,Eligible,2026-09-11T14:54:29.440148+00:00,8.0.2,8.0.2,1,False,PHP-8.0,9.19.0,9.19.0,1,False,Laravel-9,PHP-8.0__Laravel-9,Single constraint,PHPUnit,2026
P3483,mikaeljorhult/hydrofon,https://github.com/mikaeljorhult/hydrofon,main,,,MIT,2017-12-21T21:15:35Z,2026-08-20T20:59:03Z,2026-06-30T14:23:13Z,7631.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-30T14:23:13+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.0,False,False,,False,True,Eligible,2026-09-11T14:54:33.486453+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P3488,AlpetGexha/Laravel-Asset-Management,https://github.com/AlpetGexha/Laravel-Asset-Management,master,,,MIT,2023-06-21T15:05:08Z,2026-06-23T22:10:35Z,2025-03-01T19:26:39Z,1015.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-03-01T19:26:39+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:54:37.406714+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P3490,BaseMax/FirstLaravelAPI,https://github.com/BaseMax/FirstLaravelAPI,main,,,,2021-04-06T21:32:41Z,2026-07-21T18:47:38Z,2026-08-04T17:07:29Z,9842.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-04T17:07:29+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.12,False,False,,False,True,Eligible,2026-09-11T14:54:40.677795+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.12.0,8.12.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2026
P3491,RyderAsKing/ServerManager,https://github.com/RyderAsKing/ServerManager,main,,,,2021-08-21T10:55:48Z,2026-09-06T07:58:30Z,2026-07-19T07:17:06Z,6244.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-07-19T07:17:06+00:00,True,True,phpunit.xml,True,True,False,,^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:54:44.994469+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit,2026
P3498,ObedNyakundi/kasongomustgo,https://github.com/ObedNyakundi/kasongomustgo,main,,,,2025-01-17T11:10:39Z,2026-06-05T20:28:50Z,2025-02-21T08:40:00Z,9768.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-02-21T08:40:00+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:54:52.729363+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P3513,amuadib/saku,https://github.com/amuadib/saku,main,,,MIT,2024-06-08T13:25:26Z,2026-08-22T13:55:40Z,2026-08-22T13:55:15Z,4318.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-22T13:55:15+00:00,True,True,phpunit.xml,True,False,False,,^8.2,^11.9,False,False,,False,True,Eligible,2026-09-11T14:55:03.106629+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.9.0,11.9.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P3533,jrmajor/arbor,https://github.com/jrmajor/arbor,develop,,,,2019-07-25T19:39:40Z,2026-09-06T19:35:05Z,2026-09-06T19:35:01Z,6061.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-06T19:35:01+00:00,True,True,phpunit.xml,True,True,True,test: @php artisan test --parallel,~8.4.0,^12.56,False,False,,False,True,Eligible,2026-09-11T14:55:15.292944+00:00,8.4.0,8.4.0,1,False,PHP-8.4,12.56.0,12.56.0,1,False,Laravel-12,PHP-8.4__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P3541,andyjoset/laravel-nuxt,https://github.com/andyjoset/laravel-nuxt,master,,,,2022-03-18T05:39:26Z,2026-04-25T03:12:10Z,2026-04-25T03:12:06Z,2740.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-04-25T03:12:06+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^13.0,False,False,,False,True,Eligible,2026-09-11T14:55:23.716835+00:00,8.2.0,8.2.0,1,False,PHP-8.2,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.2__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P3544,ijklim/docker-laravel,https://github.com/ijklim/docker-laravel,master,,,,2021-01-30T19:00:26Z,2025-11-24T21:36:00Z,2025-11-19T22:36:03Z,218.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-11-19T22:36:03+00:00,True,True,phpunit.xml,True,False,False,,^8.3,^12.0,False,False,,False,True,Eligible,2026-09-11T14:55:26.780487+00:00,8.3.0,8.3.0,1,False,PHP-8.3,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.3__Laravel-12,Single constraint,PHPUnit,2025
P3545,ammannbe/RecipeManager,https://github.com/ammannbe/RecipeManager,main,,,,2019-06-16T20:05:36Z,2026-08-25T18:55:22Z,2026-08-25T18:48:58Z,12768.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-25T18:48:58+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi @no_additional_args', '@php artisan test']",^8.3,^13.8,False,False,,False,True,Eligible,2026-09-11T14:55:31.001078+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.8.0,13.8.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P3567,heyderekj/revisemy,https://github.com/heyderekj/revisemy,main,,,NOASSERTION,2026-07-10T20:37:57Z,2026-07-31T15:12:19Z,2026-07-31T15:09:21Z,5151.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-07-31T15:09:21+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi @no_additional_args', '@php artisan test']",^8.4,^13.8,False,False,,False,True,Eligible,2026-09-11T14:55:43.141157+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.8.0,13.8.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P3578,saidurbhuiyan/shova,https://github.com/saidurbhuiyan/shova,main,,,,2024-04-17T17:53:19Z,2026-03-09T01:01:45Z,2026-03-09T01:01:50Z,6928.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-03-09T01:01:50+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.0,False,False,,False,True,Eligible,2026-09-11T14:55:54.265259+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P3590,zeative/pinbuku,https://github.com/zeative/pinbuku,main,,,,2024-12-15T18:00:42Z,2026-07-22T11:48:23Z,2026-05-07T23:29:07Z,1009.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-07T23:29:07+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:55:58.367315+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2026
P3615,surazdott/sidetheme-laravel,https://github.com/surazdott/sidetheme-laravel,master,,,,2020-05-02T15:05:17Z,2024-04-23T21:58:04Z,2026-06-22T19:24:11Z,13382.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-22T19:24:11+00:00,True,True,phpunit.xml,True,True,False,,^7.2.5,^7.0,False,False,,False,True,Eligible,2026-09-11T14:56:10.997814+00:00,7.2.5,7.2.5,1,False,PHP-7.2,7.0.0,7.0.0,1,False,Laravel-7,PHP-7.2__Laravel-7,Single constraint,PHPUnit,2026
P3620,Blair2004/NexoPOS,https://github.com/Blair2004/NexoPOS,master,,,GPL-3.0,2020-06-25T14:40:59Z,2026-09-10T16:51:11Z,2026-09-10T08:46:14Z,214719.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T08:46:14+00:00,True,True,phpunit.xml,True,True,False,,^8.2.0,^12.0,False,False,,False,True,Eligible,2026-09-11T14:56:14.177127+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit,2026
P3621,DevrajJaiswal/laravel-crm,https://github.com/DevrajJaiswal/laravel-crm,master,,,MIT,2026-06-14T14:39:51Z,2026-08-21T00:47:58Z,2026-08-15T13:09:19Z,291.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-15T13:09:19+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi @no_additional_args', '@php artisan test']",^8.3,^13.8,False,False,,False,True,Eligible,2026-09-11T14:56:18.300594+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.8.0,13.8.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P3644,dawidolko/RentalVOD-Project-Laravel,https://github.com/dawidolko/RentalVOD-Project-Laravel,main,,,MIT,2024-03-21T20:31:06Z,2026-09-02T09:38:01Z,2026-09-02T09:36:40Z,119143.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-02T09:36:40+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:56:30.672044+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P3647,MelonSmasher/Chocolatier,https://github.com/MelonSmasher/Chocolatier,master,,,MIT,2017-07-21T21:32:55Z,2025-07-18T15:50:07Z,2025-07-18T15:50:04Z,4255.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-07-18T15:50:04+00:00,True,True,phpunit.xml,True,True,False,,^7.1.3,5.8.*,False,False,,False,True,Eligible,2026-09-11T14:56:34.417277+00:00,7.1.3,7.1.3,1,False,PHP-7.1,5.8.0,5.8.0,1,False,Laravel-5,PHP-7.1__Laravel-5,Single constraint,PHPUnit,2025
P3651,achyutkneupane/flirt-kit,https://github.com/achyutkneupane/flirt-kit,master,,,MIT,2025-08-02T18:59:44Z,2026-08-13T05:49:20Z,2025-09-30T15:34:16Z,2394.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-30T15:34:16+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.3,^12.22,False,False,,False,True,Eligible,2026-09-11T14:56:38.874899+00:00,8.3.0,8.3.0,1,False,PHP-8.3,12.22.0,12.22.0,1,False,Laravel-12,PHP-8.3__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P3664,efzyx/AHPFuzzy,https://github.com/efzyx/AHPFuzzy,master,,,,2018-10-03T21:08:54Z,2025-11-28T00:11:45Z,2025-12-08T07:09:54Z,448.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-12-08T07:09:54+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:56:46.332335+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P3676,nikunjkothiya/temp-email-service,https://github.com/nikunjkothiya/temp-email-service,main,,,,2025-12-21T17:51:34Z,2026-01-20T08:44:01Z,2025-12-26T19:16:00Z,488.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-12-26T19:16:00+00:00,True,True,phpunit.xml,True,False,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:56:52.960907+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P3677,rifqi011/event-management,https://github.com/rifqi011/event-management,main,,,,2025-04-20T03:51:43Z,2026-01-06T13:58:18Z,2025-04-20T03:51:48Z,209.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-04-20T03:51:48+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:56:56.555043+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P3689,Danielopes7/Cartola,https://github.com/Danielopes7/Cartola,master,,,,2022-05-19T14:26:05Z,2026-05-01T19:50:39Z,2025-02-26T20:34:31Z,3754.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-02-26T20:34:31+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.12,False,False,,False,True,Eligible,2026-09-11T14:57:04.340812+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.12.0,8.12.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2025
P3695,ashraf-kabir/task-manager-app,https://github.com/ashraf-kabir/task-manager-app,master,,,MIT,2020-03-19T18:36:33Z,2026-03-03T09:06:25Z,2026-03-03T09:07:54Z,541.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-03-03T09:07:54+00:00,True,True,phpunit.xml,True,False,False,,^8.1,^10.0,False,False,,False,True,Eligible,2026-09-11T14:57:15.626420+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.0.0,10.0.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2026
P3701,mrepol742/laravel-react-ts-template,https://github.com/mrepol742/laravel-react-ts-template,master,,,,2026-04-02T00:34:25Z,2026-07-21T00:38:00Z,2026-07-21T00:37:56Z,351.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-07-21T00:37:56+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:57:23.564399+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit,2026
P3707,sarfarazstark/chatbot,https://github.com/sarfarazstark/chatbot,main,,,,2024-12-31T12:59:33Z,2025-01-12T14:45:49Z,2025-07-22T13:07:32Z,403.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-07-22T13:07:32+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:57:27.181911+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P3710,r6mez/Flash-Sale-API,https://github.com/r6mez/Flash-Sale-API,main,,,,2025-11-29T13:46:48Z,2026-07-22T17:20:13Z,2026-01-07T19:22:40Z,2169.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-07T19:22:40+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:57:31.137972+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P3719,boruiwang-ll/A-slickdeals-like-forum-site,https://github.com/boruiwang-ll/A-slickdeals-like-forum-site,master,,,MIT,2018-07-09T18:45:15Z,2025-11-16T14:24:47Z,2025-10-18T23:35:52Z,2151.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-10-18T23:35:52+00:00,True,True,phpunit.xml,True,True,False,,^7.1.3,5.6.*,False,False,,False,True,Eligible,2026-09-11T14:57:34.410426+00:00,7.1.3,7.1.3,1,False,PHP-7.1,5.6.0,5.6.0,1,False,Laravel-5,PHP-7.1__Laravel-5,Single constraint,PHPUnit,2025
P3721,susananzth/CRUD-user-role-permission,https://github.com/susananzth/CRUD-user-role-permission,main,,,GPL-3.0,2020-07-07T21:35:56Z,2026-08-14T23:35:28Z,2026-05-05T00:44:48Z,19288.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-05T00:44:48+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.54,False,False,,False,True,Eligible,2026-09-11T14:57:37.878686+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.54.0,8.54.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2026
P3727,manuelcastro95/control_asistencias,https://github.com/manuelcastro95/control_asistencias,main,,,,2023-01-01T00:35:05Z,2026-08-14T22:05:41Z,2025-12-14T00:14:38Z,2778.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-12-14T00:14:38+00:00,True,True,phpunit.xml,True,True,False,,^8.0.2,^9.19,False,False,,False,True,Eligible,2026-09-11T14:57:41.542561+00:00,8.0.2,8.0.2,1,False,PHP-8.0,9.19.0,9.19.0,1,False,Laravel-9,PHP-8.0__Laravel-9,Single constraint,PHPUnit,2025
P3738,TransitTracker/backend,https://github.com/TransitTracker/backend,main,,,MIT,2019-06-22T23:40:11Z,2026-09-05T17:04:34Z,2026-09-05T17:04:30Z,14482.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-05T17:04:30+00:00,True,True,phpunit.xml,True,True,False,,^8.4,^13.25,False,False,,False,True,Eligible,2026-09-11T14:57:46.184083+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.25.0,13.25.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit,2026
P3746,easyadmin8/EasyAdmin8-Laravel,https://github.com/easyadmin8/EasyAdmin8-Laravel,main,,,MIT,2023-08-06T13:00:55Z,2026-09-09T03:43:30Z,2026-07-21T05:04:03Z,10227.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-07-21T05:04:03+00:00,True,True,phpunit.xml,True,False,False,,^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:57:49.198478+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit,2026
P3756,waynestate/base-site,https://github.com/waynestate/base-site,master,,,MIT,2017-04-26T11:58:59Z,2026-08-10T10:09:21Z,2026-09-09T15:24:20Z,8323.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-09T15:24:20+00:00,True,True,phpunit.xml,True,True,False,,^8.4,^13.20,False,False,,False,True,Eligible,2026-09-11T14:57:52.860199+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.20.0,13.20.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit,2026
P3757,theokafadaris/chatwire,https://github.com/theokafadaris/chatwire,main,,,MIT,2023-03-17T22:22:07Z,2026-01-26T20:01:36Z,2025-01-22T10:19:44Z,567.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-01-22T10:19:44+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.0,False,False,,False,True,Eligible,2026-09-11T14:57:56.356762+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
